feedback_id,customer_name,feedback,date,product,clean_feedback
3955,Pooja,Support team was very helpful,2025-09-26,E-commerce,support team very helpful
3956,Pooja,Very bad experience and disappointed,2025-08-21,Headphones,very bad experience disappointed
3957,Anitha,Worst product ever,2025-07-10,Internet Service,worst product ever
3958,Divya,Delivery was too late,2025-05-29,Headphones,delivery too late
3959,Arun,Great service and fast delivery,2025-08-24,Mobile App,great service fast delivery
3960,Manoj,Okay for the price,2025-11-12,Mobile,okay price
3961,Rahul,Support team was very helpful,2025-10-27,Banking App,support team very helpful
3962,Divya,Nothing special,2025-04-27,Internet Service,nothing special
3963,Arun,Decent product,2025-10-29,Laptop,decent product
3964,Manoj,Great service and fast delivery,2025-09-29,Internet Service,great service fast delivery
3965,Anitha,Average experience,2025-03-17,Internet Service,average experience
3966,Rahul,Great service and fast delivery,2025-06-22,Smart Watch,great service fast delivery
3967,Rahul,Nothing special,2025-04-28,Smart Watch,nothing special
3968,Suresh,Excellent quality and very satisfied,2025-06-19,Smart Watch,excellent quality very satisfied
3969,Anitha,Nothing special,2025-08-26,Laptop,nothing special
3970,Pooja,Great service and fast delivery,2025-10-31,E-commerce,great service fast delivery
3971,Manoj,"Amazing experience, highly recommend",2025-06-26,Laptop,amazing experience highly recommend
3972,Karthik,Acceptable performance,2025-10-11,Mobile App,acceptable performance
3973,Sneha,Poor quality and waste of money,2025-05-17,Headphones,poor quality waste money
3974,Arun,Very bad experience and disappointed,2025-05-14,Laptop,very bad experience disappointed
3975,Anitha,Support team was very helpful,2025-04-28,Banking App,support team very helpful
3976,Divya,Decent product,2025-01-14,E-commerce,decent product
3977,Divya,Acceptable performance,2025-06-17,Banking App,acceptable performance
3978,Arun,Delivery was too late,2025-08-31,Banking App,delivery too late
3979,Sneha,Okay for the price,2025-02-11,Internet Service,okay price
3980,Karthik,Average experience,2025-11-04,Mobile,average experience
3981,Rahul,Acceptable performance,2025-03-20,Banking App,acceptable performance
3982,Arun,Great service and fast delivery,2025-06-12,E-commerce,great service fast delivery
3983,Sneha,Poor quality and waste of money,2025-06-13,Banking App,poor quality waste money
3984,Sneha,Nothing special,2025-06-07,Mobile App,nothing special
3985,Pooja,Average experience,2025-03-21,Mobile,average experience
3986,Divya,Acceptable performance,2025-02-14,Laptop,acceptable performance
3987,Manoj,Very bad experience and disappointed,2025-03-05,Mobile,very bad experience disappointed
3988,Arun,Nothing special,2025-07-08,Mobile App,nothing special
3989,Manoj,Very bad experience and disappointed,2025-10-21,Laptop,very bad experience disappointed
3990,Sneha,Support team was very helpful,2025-05-30,E-commerce,support team very helpful
3991,Pooja,Poor quality and waste of money,2025-02-20,Headphones,poor quality waste money
3992,Priya,Decent product,2025-02-07,Mobile,decent product
3993,Priya,Worst product ever,2026-01-01,Mobile App,worst product ever
3994,Sneha,Very happy with the product,2025-12-31,Smart Watch,very happy product
3995,Sneha,Excellent quality and very satisfied,2025-11-11,Mobile App,excellent quality very satisfied
3996,Sneha,Support team was very helpful,2025-08-16,Mobile,support team very helpful
3997,Arun,Delivery was too late,2025-02-05,Headphones,delivery too late
3998,Pooja,Delivery was too late,2025-03-16,Laptop,delivery too late
3999,Suresh,Poor quality and waste of money,2025-05-16,Banking App,poor quality waste money
4000,Anitha,Okay for the price,2025-08-05,Headphones,okay price
4001,Rahul,Customer support did not respond,2025-03-04,Mobile,customer support did not respond
4002,Priya,Excellent quality and very satisfied,2025-01-02,Laptop,excellent quality very satisfied
4003,Priya,Worst product ever,2025-01-03,Laptop,worst product ever
4004,Sneha,Customer support did not respond,2025-01-23,Mobile App,customer support did not respond
4005,Manoj,Delivery was too late,2025-10-18,Mobile App,delivery too late
4006,Karthik,Poor quality and waste of money,2025-05-30,Mobile,poor quality waste money
4007,Karthik,Support team was very helpful,2025-09-10,Smart Watch,support team very helpful
4008,Anitha,Poor quality and waste of money,2025-12-04,E-commerce,poor quality waste money
4009,Pooja,Poor quality and waste of money,2025-03-06,Laptop,poor quality waste money
4010,Anitha,Poor quality and waste of money,2025-08-14,Laptop,poor quality waste money
4011,Anitha,Support team was very helpful,2025-09-10,Mobile App,support team very helpful
4012,Rahul,Excellent quality and very satisfied,2025-01-09,Mobile App,excellent quality very satisfied
4013,Priya,Support team was very helpful,2025-05-16,Headphones,support team very helpful
4014,Divya,Acceptable performance,2025-05-04,Mobile,acceptable performance
4015,Divya,"Amazing experience, highly recommend",2025-12-23,Internet Service,amazing experience highly recommend
4016,Divya,Very happy with the product,2025-03-05,Internet Service,very happy product
4017,Karthik,Great service and fast delivery,2025-11-16,Laptop,great service fast delivery
4018,Karthik,Acceptable performance,2025-08-09,Mobile,acceptable performance
4019,Manoj,Very bad experience and disappointed,2025-07-14,E-commerce,very bad experience disappointed
4020,Divya,Poor quality and waste of money,2025-04-27,E-commerce,poor quality waste money
4021,Arun,Average experience,2025-01-06,Internet Service,average experience
4022,Priya,Very happy with the product,2025-10-01,Mobile,very happy product
4023,Anitha,Very happy with the product,2025-06-09,Internet Service,very happy product
4024,Rahul,Acceptable performance,2025-05-03,Mobile App,acceptable performance
4025,Karthik,Customer support did not respond,2025-06-24,Smart Watch,customer support did not respond
4026,Pooja,Very happy with the product,2025-01-10,Mobile App,very happy product
4027,Anitha,Acceptable performance,2025-09-13,Banking App,acceptable performance
4028,Arun,Great service and fast delivery,2025-01-08,Mobile,great service fast delivery
4029,Arun,Customer support did not respond,2025-02-28,E-commerce,customer support did not respond
4030,Divya,Support team was very helpful,2025-10-11,Headphones,support team very helpful
4031,Karthik,Great service and fast delivery,2025-02-02,Mobile,great service fast delivery
4032,Suresh,Excellent quality and very satisfied,2025-08-09,Headphones,excellent quality very satisfied
4033,Karthik,Customer support did not respond,2025-06-07,Internet Service,customer support did not respond
4034,Divya,Support team was very helpful,2025-06-01,Mobile,support team very helpful
4035,Manoj,"Amazing experience, highly recommend",2025-10-25,Smart Watch,amazing experience highly recommend
4036,Priya,Poor quality and waste of money,2025-06-23,Internet Service,poor quality waste money
4037,Karthik,"Amazing experience, highly recommend",2025-07-03,Laptop,amazing experience highly recommend
4038,Suresh,Very bad experience and disappointed,2025-05-27,E-commerce,very bad experience disappointed
4039,Sneha,Worst product ever,2025-05-01,Internet Service,worst product ever
4040,Arun,Okay for the price,2025-12-27,Internet Service,okay price
4041,Rahul,Poor quality and waste of money,2025-08-14,Smart Watch,poor quality waste money
4042,Karthik,Delivery was too late,2025-12-18,Headphones,delivery too late
4043,Priya,Decent product,2025-10-26,Smart Watch,decent product
4044,Suresh,Poor quality and waste of money,2025-08-12,Mobile,poor quality waste money
4045,Divya,Worst product ever,2025-11-15,Mobile,worst product ever
4046,Sneha,Excellent quality and very satisfied,2025-04-17,Laptop,excellent quality very satisfied
4047,Priya,Acceptable performance,2025-05-14,Mobile App,acceptable performance
4048,Divya,Excellent quality and very satisfied,2025-01-05,Smart Watch,excellent quality very satisfied
4049,Karthik,Delivery was too late,2025-07-09,Laptop,delivery too late
4050,Pooja,Worst product ever,2025-03-10,Banking App,worst product ever
4051,Suresh,Very bad experience and disappointed,2025-11-29,Laptop,very bad experience disappointed
4052,Divya,Customer support did not respond,2025-08-30,Laptop,customer support did not respond
4053,Arun,Average experience,2025-11-23,Mobile,average experience
4054,Rahul,Very happy with the product,2025-12-18,Laptop,very happy product
4055,Rahul,Support team was very helpful,2025-07-05,Mobile App,support team very helpful
4056,Suresh,Nothing special,2025-10-05,Mobile,nothing special
4057,Karthik,Worst product ever,2025-07-23,Laptop,worst product ever
4058,Manoj,Very happy with the product,2025-10-11,Smart Watch,very happy product
4059,Anitha,Average experience,2025-04-10,Banking App,average experience
4060,Karthik,Poor quality and waste of money,2025-11-16,Laptop,poor quality waste money
4061,Divya,Average experience,2025-03-25,Smart Watch,average experience
4062,Sneha,Very bad experience and disappointed,2025-05-31,Laptop,very bad experience disappointed
4063,Pooja,Great service and fast delivery,2025-02-07,Banking App,great service fast delivery
4064,Suresh,Customer support did not respond,2025-10-21,Laptop,customer support did not respond
4065,Manoj,Worst product ever,2025-07-24,Internet Service,worst product ever
4066,Manoj,Average experience,2025-10-17,E-commerce,average experience
4067,Suresh,Support team was very helpful,2025-10-24,E-commerce,support team very helpful
4068,Sneha,Worst product ever,2025-11-28,Mobile,worst product ever
4069,Sneha,Very happy with the product,2025-07-27,Mobile,very happy product
4070,Karthik,Average experience,2025-03-16,E-commerce,average experience
4071,Anitha,Customer support did not respond,2025-12-29,Headphones,customer support did not respond
4072,Divya,Support team was very helpful,2025-07-21,Banking App,support team very helpful
4073,Divya,"Amazing experience, highly recommend",2025-08-10,Smart Watch,amazing experience highly recommend
4074,Manoj,Support team was very helpful,2025-07-09,Smart Watch,support team very helpful
4075,Sneha,Very happy with the product,2025-06-14,Mobile,very happy product
4076,Anitha,Delivery was too late,2025-05-14,Internet Service,delivery too late
4077,Manoj,Worst product ever,2025-10-15,Smart Watch,worst product ever
4078,Divya,Average experience,2025-07-07,Laptop,average experience
4079,Manoj,Worst product ever,2025-01-12,Banking App,worst product ever
4080,Anitha,Very happy with the product,2025-01-06,Mobile,very happy product
4081,Manoj,Average experience,2025-06-15,E-commerce,average experience
4082,Arun,Delivery was too late,2025-07-09,Smart Watch,delivery too late
4083,Divya,Support team was very helpful,2025-10-18,Smart Watch,support team very helpful
4084,Pooja,Decent product,2025-05-14,Mobile App,decent product
4085,Suresh,Support team was very helpful,2025-05-01,Laptop,support team very helpful
4086,Karthik,Great service and fast delivery,2025-03-05,E-commerce,great service fast delivery
4087,Rahul,Great service and fast delivery,2025-09-02,E-commerce,great service fast delivery
4088,Karthik,Poor quality and waste of money,2025-01-07,E-commerce,poor quality waste money
4089,Manoj,Excellent quality and very satisfied,2025-12-27,Internet Service,excellent quality very satisfied
4090,Suresh,"Amazing experience, highly recommend",2025-10-26,Laptop,amazing experience highly recommend
4091,Divya,Customer support did not respond,2025-10-10,Smart Watch,customer support did not respond
4092,Arun,Okay for the price,2025-12-29,E-commerce,okay price
4093,Karthik,Nothing special,2025-05-27,Smart Watch,nothing special
4094,Suresh,Poor quality and waste of money,2025-04-24,Smart Watch,poor quality waste money
4095,Karthik,Excellent quality and very satisfied,2025-10-28,Mobile,excellent quality very satisfied
4096,Suresh,Okay for the price,2025-08-17,Banking App,okay price
4097,Arun,"Amazing experience, highly recommend",2025-11-11,E-commerce,amazing experience highly recommend
4098,Anitha,Very bad experience and disappointed,2025-07-20,Laptop,very bad experience disappointed
4099,Divya,Very happy with the product,2025-08-25,Laptop,very happy product
4100,Priya,Poor quality and waste of money,2025-07-29,E-commerce,poor quality waste money
