feedback_id,customer_name,feedback,date,product,clean_feedback,sentiment,confidence_score
4757,Rahul,Decent product,2025-01-06,Mobile,decent product,positive,0.16666666666666666
4758,Rahul,Very bad experience and disappointed,2025-03-28,Laptop,very bad experience disappointed,negative,-0.8299999999999998
4759,Sneha,Excellent quality and very satisfied,2025-04-27,Mobile App,excellent quality very satisfied,positive,0.825
4760,Arun,Delivery was too late,2025-09-11,Internet Service,delivery too late,negative,-0.3
4761,Divya,Support team was very helpful,2025-06-27,Banking App,support team very helpful,positive,0.2
4762,Priya,Customer support did not respond,2025-11-29,Mobile App,customer support did not respond,neutral,0.0
4763,Rahul,Support team was very helpful,2025-09-26,Smart Watch,support team very helpful,positive,0.2
4764,Karthik,Okay for the price,2025-09-22,Banking App,okay price,positive,0.5
4765,Manoj,Customer support did not respond,2025-10-02,Banking App,customer support did not respond,neutral,0.0
4766,Karthik,Okay for the price,2025-01-30,E-commerce,okay price,positive,0.5
4767,Sneha,Acceptable performance,2025-01-10,Mobile App,acceptable performance,neutral,0.0
4768,Priya,Decent product,2025-03-31,Laptop,decent product,positive,0.16666666666666666
4769,Anitha,Acceptable performance,2025-06-23,Banking App,acceptable performance,neutral,0.0
4770,Suresh,Customer support did not respond,2025-05-09,E-commerce,customer support did not respond,neutral,0.0
4771,Manoj,Support team was very helpful,2025-04-13,Smart Watch,support team very helpful,positive,0.2
4772,Rahul,Excellent quality and very satisfied,2025-11-28,Banking App,excellent quality very satisfied,positive,0.825
4773,Sneha,Worst product ever,2025-12-12,Headphones,worst product ever,negative,-1.0
4774,Pooja,Excellent quality and very satisfied,2025-02-05,Mobile,excellent quality very satisfied,positive,0.825
4775,Sneha,Great service and fast delivery,2025-09-30,Laptop,great service fast delivery,positive,0.5
4776,Pooja,Delivery was too late,2025-01-02,E-commerce,delivery too late,negative,-0.3
4777,Pooja,Acceptable performance,2025-04-09,Smart Watch,acceptable performance,neutral,0.0
4778,Pooja,Average experience,2025-11-18,Headphones,average experience,negative,-0.15
4779,Pooja,Worst product ever,2025-03-02,Banking App,worst product ever,negative,-1.0
4780,Rahul,"Amazing experience, highly recommend",2025-03-01,Mobile App,amazing experience highly recommend,positive,0.38000000000000006
4781,Anitha,"Amazing experience, highly recommend",2025-05-16,Banking App,amazing experience highly recommend,positive,0.38000000000000006
4782,Divya,Great service and fast delivery,2025-09-24,Internet Service,great service fast delivery,positive,0.5
4783,Rahul,Nothing special,2025-11-24,E-commerce,nothing special,positive,0.35714285714285715
4784,Rahul,Support team was very helpful,2025-07-01,Mobile App,support team very helpful,positive,0.2
4785,Manoj,Delivery was too late,2025-01-04,Internet Service,delivery too late,negative,-0.3
4786,Rahul,Acceptable performance,2025-01-30,Headphones,acceptable performance,neutral,0.0
4787,Suresh,Customer support did not respond,2025-05-08,Headphones,customer support did not respond,neutral,0.0
4788,Arun,Decent product,2025-05-25,Mobile,decent product,positive,0.16666666666666666
4789,Sneha,Delivery was too late,2025-03-19,Internet Service,delivery too late,negative,-0.3
4790,Divya,Very happy with the product,2025-11-17,Mobile App,very happy product,positive,1.0
4791,Pooja,Very happy with the product,2025-05-24,Headphones,very happy product,positive,1.0
4792,Anitha,Decent product,2025-05-06,Internet Service,decent product,positive,0.16666666666666666
4793,Rahul,Very happy with the product,2025-11-03,Smart Watch,very happy product,positive,1.0
4794,Suresh,Very happy with the product,2025-02-04,E-commerce,very happy product,positive,1.0
4795,Sneha,"Amazing experience, highly recommend",2025-07-07,E-commerce,amazing experience highly recommend,positive,0.38000000000000006
4796,Sneha,Delivery was too late,2025-10-19,Internet Service,delivery too late,negative,-0.3
4797,Priya,Okay for the price,2025-06-27,Laptop,okay price,positive,0.5
4798,Suresh,Nothing special,2025-07-18,Laptop,nothing special,positive,0.35714285714285715
4799,Karthik,Worst product ever,2025-05-18,Smart Watch,worst product ever,negative,-1.0
4800,Priya,"Amazing experience, highly recommend",2025-07-14,Headphones,amazing experience highly recommend,positive,0.38000000000000006
4801,Pooja,Delivery was too late,2025-01-23,Mobile,delivery too late,negative,-0.3
4802,Anitha,Acceptable performance,2025-02-01,Mobile App,acceptable performance,neutral,0.0
4803,Anitha,Very bad experience and disappointed,2025-07-12,Mobile App,very bad experience disappointed,negative,-0.8299999999999998
4804,Priya,"Amazing experience, highly recommend",2025-06-28,Banking App,amazing experience highly recommend,positive,0.38000000000000006
4805,Divya,Average experience,2025-06-22,Smart Watch,average experience,negative,-0.15
4806,Anitha,Decent product,2025-02-01,Internet Service,decent product,positive,0.16666666666666666
4807,Karthik,Worst product ever,2025-11-23,Mobile,worst product ever,negative,-1.0
4808,Pooja,Worst product ever,2025-07-30,Internet Service,worst product ever,negative,-1.0
4809,Pooja,Nothing special,2025-01-22,Mobile,nothing special,positive,0.35714285714285715
4810,Priya,Support team was very helpful,2025-05-18,Laptop,support team very helpful,positive,0.2
4811,Karthik,Okay for the price,2025-09-02,Smart Watch,okay price,positive,0.5
4812,Anitha,Nothing special,2025-05-05,Internet Service,nothing special,positive,0.35714285714285715
4813,Suresh,Acceptable performance,2025-10-16,Smart Watch,acceptable performance,neutral,0.0
4814,Arun,Customer support did not respond,2025-07-19,Banking App,customer support did not respond,neutral,0.0
4815,Pooja,Very bad experience and disappointed,2025-01-10,Mobile App,very bad experience disappointed,negative,-0.8299999999999998
4816,Manoj,Poor quality and waste of money,2025-02-08,Headphones,poor quality waste money,negative,-0.30000000000000004
4817,Karthik,Delivery was too late,2025-06-22,Laptop,delivery too late,negative,-0.3
4818,Divya,Okay for the price,2025-05-05,Laptop,okay price,positive,0.5
4819,Pooja,Poor quality and waste of money,2025-07-29,Smart Watch,poor quality waste money,negative,-0.30000000000000004
4820,Divya,Okay for the price,2025-10-30,Headphones,okay price,positive,0.5
4821,Pooja,Okay for the price,2025-12-06,Mobile,okay price,positive,0.5
4822,Rahul,Support team was very helpful,2025-05-07,Headphones,support team very helpful,positive,0.2
4823,Divya,Excellent quality and very satisfied,2025-04-09,E-commerce,excellent quality very satisfied,positive,0.825
4824,Rahul,Worst product ever,2025-04-09,Smart Watch,worst product ever,negative,-1.0
4825,Suresh,Decent product,2025-07-18,Headphones,decent product,positive,0.16666666666666666
4826,Rahul,Okay for the price,2025-06-11,E-commerce,okay price,positive,0.5
4827,Suresh,Poor quality and waste of money,2025-10-22,Laptop,poor quality waste money,negative,-0.30000000000000004
4828,Rahul,Support team was very helpful,2025-09-21,Headphones,support team very helpful,positive,0.2
4829,Manoj,Decent product,2025-03-06,Mobile,decent product,positive,0.16666666666666666
4830,Divya,Average experience,2025-11-03,Internet Service,average experience,negative,-0.15
4831,Arun,Acceptable performance,2025-11-21,Mobile,acceptable performance,neutral,0.0
4832,Pooja,Customer support did not respond,2025-10-27,Internet Service,customer support did not respond,neutral,0.0
4833,Rahul,Poor quality and waste of money,2025-01-25,Banking App,poor quality waste money,negative,-0.30000000000000004
4834,Karthik,Nothing special,2025-05-15,Laptop,nothing special,positive,0.35714285714285715
4835,Karthik,Very bad experience and disappointed,2025-09-15,E-commerce,very bad experience disappointed,negative,-0.8299999999999998
4836,Rahul,Great service and fast delivery,2025-01-01,Laptop,great service fast delivery,positive,0.5
4837,Suresh,Excellent quality and very satisfied,2025-08-12,Banking App,excellent quality very satisfied,positive,0.825
4838,Suresh,"Amazing experience, highly recommend",2025-05-26,Banking App,amazing experience highly recommend,positive,0.38000000000000006
4839,Sneha,Poor quality and waste of money,2025-11-29,Mobile App,poor quality waste money,negative,-0.30000000000000004
4840,Suresh,Excellent quality and very satisfied,2025-03-23,Internet Service,excellent quality very satisfied,positive,0.825
4841,Suresh,Nothing special,2025-04-10,Mobile App,nothing special,positive,0.35714285714285715
4842,Rahul,Customer support did not respond,2025-10-06,Headphones,customer support did not respond,neutral,0.0
4843,Karthik,Okay for the price,2025-05-24,Mobile App,okay price,positive,0.5
4844,Pooja,Okay for the price,2025-09-10,Mobile,okay price,positive,0.5
4845,Priya,Average experience,2025-04-05,E-commerce,average experience,negative,-0.15
4846,Suresh,Very bad experience and disappointed,2025-12-31,Banking App,very bad experience disappointed,negative,-0.8299999999999998
4847,Rahul,Okay for the price,2025-03-19,Laptop,okay price,positive,0.5
4848,Pooja,Nothing special,2025-05-20,Headphones,nothing special,positive,0.35714285714285715
4849,Rahul,Nothing special,2025-04-22,Headphones,nothing special,positive,0.35714285714285715
4850,Priya,Poor quality and waste of money,2025-02-09,Banking App,poor quality waste money,negative,-0.30000000000000004
4851,Manoj,Poor quality and waste of money,2025-04-01,Headphones,poor quality waste money,negative,-0.30000000000000004
4852,Manoj,Great service and fast delivery,2025-08-10,Mobile App,great service fast delivery,positive,0.5
4853,Suresh,Delivery was too late,2025-04-21,Laptop,delivery too late,negative,-0.3
4854,Rahul,Very happy with the product,2025-08-08,Smart Watch,very happy product,positive,1.0
4855,Pooja,Great service and fast delivery,2025-01-16,Mobile,great service fast delivery,positive,0.5
4856,Karthik,Excellent quality and very satisfied,2025-08-07,Internet Service,excellent quality very satisfied,positive,0.825
4857,Suresh,Acceptable performance,2025-10-16,Laptop,acceptable performance,neutral,0.0
4858,Pooja,Excellent quality and very satisfied,2025-05-09,Mobile,excellent quality very satisfied,positive,0.825
4859,Arun,Customer support did not respond,2025-04-30,Smart Watch,customer support did not respond,neutral,0.0
4860,Sneha,Delivery was too late,2025-11-10,Mobile App,delivery too late,negative,-0.3
4861,Pooja,Poor quality and waste of money,2025-11-04,Mobile,poor quality waste money,negative,-0.30000000000000004
4862,Suresh,Worst product ever,2025-06-19,Mobile App,worst product ever,negative,-1.0
4863,Sneha,Acceptable performance,2025-08-17,Banking App,acceptable performance,neutral,0.0
4864,Manoj,Excellent quality and very satisfied,2025-04-02,Laptop,excellent quality very satisfied,positive,0.825
4865,Pooja,Average experience,2025-04-09,Internet Service,average experience,negative,-0.15
4866,Karthik,Great service and fast delivery,2025-07-07,Mobile,great service fast delivery,positive,0.5
4867,Anitha,Acceptable performance,2025-05-14,Mobile App,acceptable performance,neutral,0.0
4868,Rahul,"Amazing experience, highly recommend",2025-06-28,Banking App,amazing experience highly recommend,positive,0.38000000000000006
4869,Karthik,Acceptable performance,2025-08-23,Laptop,acceptable performance,neutral,0.0
4870,Rahul,Delivery was too late,2025-07-15,Laptop,delivery too late,negative,-0.3
4871,Divya,"Amazing experience, highly recommend",2025-11-25,Mobile App,amazing experience highly recommend,positive,0.38000000000000006
4872,Karthik,Acceptable performance,2025-12-26,Internet Service,acceptable performance,neutral,0.0
4873,Sneha,Nothing special,2025-05-11,Banking App,nothing special,positive,0.35714285714285715
4874,Manoj,Delivery was too late,2025-06-26,Mobile,delivery too late,negative,-0.3
4875,Karthik,Customer support did not respond,2025-02-23,Mobile App,customer support did not respond,neutral,0.0
4876,Manoj,Poor quality and waste of money,2025-01-16,Mobile App,poor quality waste money,negative,-0.30000000000000004
4877,Rahul,Great service and fast delivery,2025-11-17,Internet Service,great service fast delivery,positive,0.5
4878,Arun,Average experience,2025-08-21,Mobile App,average experience,negative,-0.15
4879,Priya,Very happy with the product,2025-03-24,Mobile,very happy product,positive,1.0
4880,Anitha,Customer support did not respond,2025-05-30,Mobile App,customer support did not respond,neutral,0.0
4881,Divya,"Amazing experience, highly recommend",2025-08-20,Internet Service,amazing experience highly recommend,positive,0.38000000000000006
4882,Priya,Excellent quality and very satisfied,2025-01-10,Banking App,excellent quality very satisfied,positive,0.825
4883,Anitha,Customer support did not respond,2025-01-14,Headphones,customer support did not respond,neutral,0.0
4884,Priya,Okay for the price,2025-07-09,Laptop,okay price,positive,0.5
4885,Sneha,Customer support did not respond,2025-10-29,Mobile App,customer support did not respond,neutral,0.0
